assignment_number,comments,participant_id,batch,processed_text,Dominant_Topic,Perc_Contribution,Topic_Keywords,All_Topics
59.0,"The codebase demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,1,"['level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
119.0,"The codebase demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,1,"['level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
427.0,"The codebase demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,1,"['level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
588.0,"The codebase demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,1,"['level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
629.0,"The codebase demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,1,"['level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
601.0,"The codebase demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,1,"['level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
234.0,"The codebase demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,1,"['level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
29.0,No changes were made to the default code provided.,3,1,"['change', 'default', 'code']",Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
565.0,"The codebase demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,1,"['level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
612.0,"The codebase demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,1,"['level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
144.0,"The codebase demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,1,"['level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
608.0,"The code is readable, but there are some places where the comments are redundant. However, it is easy to understand the code.",18,1,"['place', 'understand', 'code']",Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
553.0,The code seems sometimes a bit hard to read because of the lack of comments in some places and the stratification of the data.,18,1,"['code', 'bit', 'lack', 'stratification', 'datum']",Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
389.0,"The code is mostly easy to read, and well stratified into classes and variables.",18,1,['variable'],Access Modifier,0.62498975,"variable, method, modifier, access, indentation, convention, whitespace, naming, function, identifier","[('Access Modifier', 0.62498975), ('Indentation', 0.12500483), ('Naming', 0.1250032), ('Structure', 0.12500224)]"
377.0,"The code is well-developed and fairly easy to understand. However, not all the methods present their explanations of use.",18,1,"['code', 'understand', 'method', 'explanation']",Access Modifier,0.6249876,"variable, method, modifier, access, indentation, convention, whitespace, naming, function, identifier","[('Access Modifier', 0.6249876), ('Indentation', 0.12500551), ('Naming', 0.12500437), ('Structure', 0.1250025)]"
46.0,"The code is very easy to understand and read. However, the way the values are named might be a bit ambiguous sometimes.",18,1,"['way', 'value']",Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
80.0,The code is easy to read due to its simplicity.,18,1,"['code', 'simplicity']",Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
82.0,"Sometimes, a bad design choice was chosen and the indentation is missing is some places.",18,1,"['design', 'choice', 'indentation', 'place']",Indentation,0.62498784,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.62498784), ('Access Modifier', 0.12500784), ('Naming', 0.12500237), ('Structure', 0.12500198)]"
651.0,"The code is easy to read, but there are some places where it is not clear the behaviour of the methods.",18,1,"['place', 'behaviour', 'method']",Access Modifier,0.6249876,"variable, method, modifier, access, indentation, convention, whitespace, naming, function, identifier","[('Access Modifier', 0.6249876), ('Indentation', 0.12500553), ('Naming', 0.1250044), ('Structure', 0.12500252)]"
365.0,It is quite hard to find the place where the animals are defined. The code is not elegantly written and correctly stratified into multiple classes.,18,1,"['place', 'animal', 'code']",Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
526.0,"The use of hash maps makes the code quite hard to read through. 'Gender' should not be a superclass, it makes the code quite hard to read. There are many places where the lack of comments makes the code hard to understand.",18,1,"['hash', 'map', 'code', 'gender', 'superclass', 'code', 'place', 'lack', 'code']",Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
255.0,"Sometimes, the code is vague and hard to properly understand. Some components lack proper explanation.",18,1,"['component', 'explanation']",Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
98.0,"Within the giveBirth method in Animal class, many exceptions should not be present.",18,1,"['method', 'animal', 'exception']",Access Modifier,0.6249876,"variable, method, modifier, access, indentation, convention, whitespace, naming, function, identifier","[('Access Modifier', 0.6249876), ('Indentation', 0.12500551), ('Naming', 0.12500438), ('Structure', 0.12500252)]"
387.0,"Sometimes, the code is too crammed and it becomes hard to read.",18,1,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
